"sutta_id","title","nikaya","nikaya_name","folder","status","completion_score_pct","has_sutta_text","has_commentary","has_transcript","has_quiz","has_knowledge_graph","has_video_audio","has_mp4","has_srt","has_metrics","has_en_translation","has_jp_translation","youtube_id","youtube_url","sc_link","available_languages","json_file_path","mp4_file_path","srt_file_path","metrics_file_path","active_features_count","features_list","last_edited_timestamp"
"AN Book 4D (4.5.50 - 4.7.61)","","AN","Anguttara Nikaya","Book 4D (4.5.50 - 4.7.61)","RAW","85","True","True","False","False","False","False","True","True","False","True","False","","","","en","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 4D (4.5.50 - 4.7.61).en\Book 4D (4.5.50 - 4.7.61).en.json","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 4D (4.5.50 - 4.7.61)\AN Book 4D (4.5.50 - 4.7.61).mp4","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 4D (4.5.50 - 4.7.61).en\AN Book 4D (4.5.50 - 4.7.61).en.srt","","5","COM EN MP4 SRT TXT","1786167773429"
"AN Book 4E (4.7.62 - 4.8.77)","","AN","Anguttara Nikaya","Book 4E (4.7.62 - 4.8.77)","RAW","85","True","True","False","False","False","False","True","True","False","True","False","","","","en","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 4E (4.7.62 - 4.8.77).en\Book 4E (4.7.62 - 4.8.77).en.json","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 4E (4.7.62 - 4.8.77)\AN Book 4E (4.7.62 - 4.8.77).mp4","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 4E (4.7.62 - 4.8.77).en\AN Book 4E (4.7.62 - 4.8.77).en.srt","","5","COM EN MP4 SRT TXT","1786167773463"
"AN Book 4F (4.8.79 - 4.10.93)","","AN","Anguttara Nikaya","Book 4F (4.8.79 - 4.10.93)","RAW","85","True","True","False","False","False","False","True","True","False","True","False","","","","en","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 4F (4.8.79 - 4.10.93).en\Book 4F (4.8.79 - 4.10.93).en.json","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 4F (4.8.79 - 4.10.93)\AN Book 4F (4.8.79 - 4.10.93).mp4","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 4F (4.8.79 - 4.10.93).en\AN Book 4F (4.8.79 - 4.10.93).en.srt","","5","COM EN MP4 SRT TXT","1786167773499"
"AN Book 4G (4.10.94 - 4.12.111)","","AN","Anguttara Nikaya","Book 4G (4.10.94 - 4.12.111)","RAW","85","True","True","False","False","False","False","True","True","False","True","False","","","","en","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 4G (4.10.94 - 4.12.111).en\Book 4G (4.10.94 - 4.12.111).en.json","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 4G (4.10.94 - 4.12.111)\AN Book 4G (4.10.94 - 4.12.111).mp4","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 4G (4.10.94 - 4.12.111).en\AN Book 4G (4.10.94 - 4.12.111).en.srt","","5","COM EN MP4 SRT TXT","1786167773527"
"AN Book 4H (4.12.113 - 4.12.118)","","AN","Anguttara Nikaya","Book 4H (4.12.113 - 4.12.118)","RAW","85","True","True","False","False","False","False","True","True","False","True","False","","","","en","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 4H (4.12.113 - 4.12.118).en\Book 4H (4.12.113 - 4.12.118).en.json","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 4H (4.12.113 - 4.12.118)\AN Book 4H (4.12.113 - 4.12.118).mp4","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 4H (4.12.113 - 4.12.118).en\AN Book 4H (4.12.113 - 4.12.118).en.srt","","5","COM EN MP4 SRT TXT","1786167773557"
"AN Book 4I (4.13.122 - 4.16.157)","","AN","Anguttara Nikaya","Book 4I (4.13.122 - 4.16.157)","RAW","85","True","True","False","False","False","False","True","True","False","True","False","","","","en","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 4I (4.13.122 - 4.16.157).en\Book 4I (4.13.122 - 4.16.157).en.json","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 4I (4.13.122 - 4.16.157)\AN Book 4I (4.13.122 - 4.16.157).mp4","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 4I (4.13.122 - 4.16.157).en\AN Book 4I (4.13.122 - 4.16.157).en.srt","","5","COM EN MP4 SRT TXT","1786167773582"
"AN Book 4J (4.16.159 - 4.17.169)","","AN","Anguttara Nikaya","Book 4J (4.16.159 - 4.17.169)","RAW","85","True","True","False","False","False","False","True","True","False","True","False","","","","en","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 4J (4.16.159 - 4.17.169).en\Book 4J (4.16.159 - 4.17.169).en.json","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 4J (4.16.159 - 4.17.169)\AN Book 4J (4.16.159 - 4.17.169).mp4","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 4J (4.16.159 - 4.17.169).en\AN Book 4J (4.16.159 - 4.17.169).en.srt","","5","COM EN MP4 SRT TXT","1786167773613"
"AN Book 4K (4.17.170 - 4.18.179)","","AN","Anguttara Nikaya","Book 4K (4.17.170 - 4.18.179)","RAW","85","True","True","False","False","False","False","True","True","False","True","False","","","","en","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 4K (4.17.170 - 4.18.179).en\Book 4K (4.17.170 - 4.18.179).en.json","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 4K (4.17.170 - 4.18.179)\AN Book 4K (4.17.170 - 4.18.179).mp4","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 4K (4.17.170 - 4.18.179).en\AN Book 4K (4.17.170 - 4.18.179).en.srt","","5","COM EN MP4 SRT TXT","1786167773630"
"AN Book 4L (4.18.180 - 4.19.185)","","AN","Anguttara Nikaya","Book 4L (4.18.180 - 4.19.185)","RAW","85","True","True","False","False","False","False","True","True","False","True","False","","","","en","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 4L (4.18.180 - 4.19.185).en\Book 4L (4.18.180 - 4.19.185).en.json","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 4L (4.18.180 - 4.19.185)\AN Book 4L (4.18.180 - 4.19.185).mp4","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 4L (4.18.180 - 4.19.185).en\AN Book 4L (4.18.180 - 4.19.185).en.srt","","5","COM EN MP4 SRT TXT","1786167773661"
"AN Book 4M (4.19.186 - 4.20.192)","","AN","Anguttara Nikaya","Book 4M (4.19.186 - 4.20.192)","RAW","85","True","True","False","False","False","False","True","True","False","True","False","","","","en","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 4M (4.19.186 - 4.20.192).en\Book 4M (4.19.186 - 4.20.192).en.json","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 4M (4.19.186 - 4.20.192)\AN Book 4M (4.19.186 - 4.20.192).mp4","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 4M (4.19.186 - 4.20.192).en\AN Book 4M (4.19.186 - 4.20.192).en.srt","","5","COM EN MP4 SRT TXT","1786167773687"
"AN Book 4N (4.20.194 - 4.20.195)","","AN","Anguttara Nikaya","Book 4N (4.20.194 - 4.20.195)","RAW","85","True","True","False","False","False","False","True","True","False","True","False","","","","en","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 4N (4.20.194 - 4.20.195).en\Book 4N (4.20.194 - 4.20.195).en.json","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 4N (4.20.194 - 4.20.195)\AN Book 4N (4.20.194 - 4.20.195).mp4","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 4N (4.20.194 - 4.20.195).en\AN Book 4N (4.20.194 - 4.20.195).en.srt","","5","COM EN MP4 SRT TXT","1786167773708"
"AN Book 4O (4.20.196 - 4.20.197)","","AN","Anguttara Nikaya","Book 4O (4.20.196 - 4.20.197)","RAW","85","True","True","False","False","False","False","True","True","False","True","False","","","","en","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 4O (4.20.196 - 4.20.197).en\Book 4O (4.20.196 - 4.20.197).en.json","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 4O (4.20.196 - 4.20.197)\AN Book 4O (4.20.196 - 4.20.197).mp4","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 4O (4.20.196 - 4.20.197).en\AN Book 4O (4.20.196 - 4.20.197).en.srt","","5","COM EN MP4 SRT TXT","1786167773742"
"AN Book 4P (4.20.198)","","AN","Anguttara Nikaya","Book 4P (4.20.198)","RAW","85","True","True","False","False","False","False","True","True","False","True","False","","","","en","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 4P (4.20.198).en\Book 4P (4.20.198).en.json","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 4P (4.20.198)\AN Book 4P (4.20.198).mp4","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 4P (4.20.198).en\AN Book 4P (4.20.198).en.srt","","5","COM EN MP4 SRT TXT","1786167773760"
"AN Book 4Q (4.20.199 - 4.27.261)","","AN","Anguttara Nikaya","Book 4Q (4.20.199 - 4.27.261)","RAW","85","True","True","False","False","False","False","True","True","False","True","False","","","","en","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 4Q (4.20.199 - 4.27.261).en\Book 4Q (4.20.199 - 4.27.261).en.json","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 4Q (4.20.199 - 4.27.261)\AN Book 4Q (4.20.199 - 4.27.261).mp4","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 4Q (4.20.199 - 4.27.261).en\AN Book 4Q (4.20.199 - 4.27.261).en.srt","","5","COM EN MP4 SRT TXT","1786167773804"
"AN Book 5A (5.1.2 - 5.3.22)","","AN","Anguttara Nikaya","Book 5A (5.1.2 - 5.3.22)","RAW","85","True","True","False","False","False","False","True","True","False","True","False","","","","en","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book  5A (5.1.2 - 5.3.22).en\Book  5A (5.1.2 - 5.3.22).en.json","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book  5A (5.1.2 - 5.3.22)\AN Book  5A (5.1.2 - 5.3.22).mp4","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book  5A (5.1.2 - 5.3.22).en\AN Book  5A (5.1.2 - 5.3.22).en.srt","","5","COM EN MP4 SRT TXT","1786167772222"
"AN Book 5B (5.3.26 - 5.3.30)","","AN","Anguttara Nikaya","Book 5B (5.3.26 - 5.3.30)","RAW","85","True","True","False","False","False","False","True","True","False","True","False","","","","en","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 5B (5.3.26 - 5.3.30).en\Book 5B (5.3.26 - 5.3.30).en.json","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 5B (5.3.26 - 5.3.30)\AN Book 5B (5.3.26 - 5.3.30).mp4","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 5B (5.3.26 - 5.3.30).en\AN Book 5B (5.3.26 - 5.3.30).en.srt","","5","COM EN MP4 SRT TXT","1786167773836"
"AN Book 5C (5.4.31 - 5.4.40)","","AN","Anguttara Nikaya","Book 5C (5.4.31 - 5.4.40)","RAW","85","True","True","False","False","False","False","True","True","False","True","False","","","","en","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 5C (5.4.31 - 5.4.40).en\Book 5C (5.4.31 - 5.4.40).en.json","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 5C (5.4.31 - 5.4.40)\AN Book 5C (5.4.31 - 5.4.40).mp4","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 5C (5.4.31 - 5.4.40).en\AN Book 5C (5.4.31 - 5.4.40).en.srt","","5","COM EN MP4 SRT TXT","1786167773862"
"AN Book 5D (5.5.42 - 5.6.52)","","AN","Anguttara Nikaya","Book 5D (5.5.42 - 5.6.52)","RAW","85","True","True","False","False","False","False","True","True","False","True","False","","","","en","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 5D (5.5.42 - 5.6.52).en\Book 5D (5.5.42 - 5.6.52).en.json","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 5D (5.5.42 - 5.6.52)\AN Book 5D (5.5.42 - 5.6.52).mp4","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 5D (5.5.42 - 5.6.52).en\AN Book 5D (5.5.42 - 5.6.52).en.srt","","5","COM EN MP4 SRT TXT","1786167773887"
"AN Book 5E (5.6.53 - 5.6.57)","","AN","Anguttara Nikaya","Book 5E (5.6.53 - 5.6.57)","RAW","85","True","True","False","False","False","False","True","True","False","True","False","","","","en","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 5E (5.6.53 - 5.6.57).en\Book 5E (5.6.53 - 5.6.57).en.json","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 5E (5.6.53 - 5.6.57)\AN Book 5E (5.6.53 - 5.6.57).mp4","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 5E (5.6.53 - 5.6.57).en\AN Book 5E (5.6.53 - 5.6.57).en.srt","","5","COM EN MP4 SRT TXT","1786167773902"
"AN Book 5F (5.6.58 - 5.8.77)","","AN","Anguttara Nikaya","Book 5F (5.6.58 - 5.8.77)","RAW","85","True","True","False","False","False","False","True","True","False","True","False","","","","en","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 5F (5.6.58 - 5.8.77).en\Book 5F (5.6.58 - 5.8.77).en.json","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 5F (5.6.58 - 5.8.77)\AN Book 5F (5.6.58 - 5.8.77).mp4","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 5F (5.6.58 - 5.8.77).en\AN Book 5F (5.6.58 - 5.8.77).en.srt","","5","COM EN MP4 SRT TXT","1786167773934"
"AN Book 5G (5.8.78 - 5.9.88)","","AN","Anguttara Nikaya","Book 5G (5.8.78 - 5.9.88)","RAW","85","True","True","False","False","False","False","True","True","False","True","False","","","","en","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 5G (5.8.78 - 5.9.88).en\Book 5G (5.8.78 - 5.9.88).en.json","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 5G (5.8.78 - 5.9.88)\AN Book 5G (5.8.78 - 5.9.88).mp4","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 5G (5.8.78 - 5.9.88).en\AN Book 5G (5.8.78 - 5.9.88).en.srt","","5","COM EN MP4 SRT TXT","1786167773970"
"AN Book 5H (5.9.89 - 5.12.113)","","AN","Anguttara Nikaya","Book 5H (5.9.89 - 5.12.113)","RAW","85","True","True","False","False","False","False","True","True","False","True","False","","","","en","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 5H (5.9.89 - 5.12.113).en\Book 5H (5.9.89 - 5.12.113).en.json","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 5H (5.9.89 - 5.12.113)\AN Book 5H (5.9.89 - 5.12.113).mp4","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 5H (5.9.89 - 5.12.113).en\AN Book 5H (5.9.89 - 5.12.113).en.srt","","5","COM EN MP4 SRT TXT","1786167773995"
"AN Book 5I (5.12.114 - 5.15.143)","","AN","Anguttara Nikaya","Book 5I (5.12.114 - 5.15.143)","RAW","85","True","True","False","False","False","False","True","True","False","True","False","","","","en","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 5I (5.12.114 - 5.15.143).en\Book 5I (5.12.114 - 5.15.143).en.json","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 5I (5.12.114 - 5.15.143)\AN Book 5I (5.12.114 - 5.15.143).mp4","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 5I (5.12.114 - 5.15.143).en\AN Book 5I (5.12.114 - 5.15.143).en.srt","","5","COM EN MP4 SRT TXT","1786167774017"
"AN Book 5J (5.15.144 - 5.16.155)","","AN","Anguttara Nikaya","Book 5J (5.15.144 - 5.16.155)","RAW","85","True","True","False","False","False","False","True","True","False","True","False","","","","en","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 5J (5.15.144 - 5.16.155).en\Book 5J (5.15.144 - 5.16.155).en.json","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 5J (5.15.144 - 5.16.155)\AN Book 5J (5.15.144 - 5.16.155).mp4","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 5J (5.15.144 - 5.16.155).en\AN Book 5J (5.15.144 - 5.16.155).en.srt","","5","COM EN MP4 SRT TXT","1786167774045"
"AN Book 5K (5.16.157 - 5.17.166)","","AN","Anguttara Nikaya","Book 5K (5.16.157 - 5.17.166)","RAW","85","True","True","False","False","False","False","True","True","False","True","False","","","","en","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 5K (5.16.157 - 5.17.166).en\Book 5K (5.16.157 - 5.17.166).en.json","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 5K (5.16.157 - 5.17.166)\AN Book 5K (5.16.157 - 5.17.166).mp4","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 5K (5.16.157 - 5.17.166).en\AN Book 5K (5.16.157 - 5.17.166).en.srt","","5","COM EN MP4 SRT TXT","1786167774077"
"AN Book 5L (5.17.167 - 5.18.179)","","AN","Anguttara Nikaya","Book 5L (5.17.167 - 5.18.179)","RAW","85","True","True","False","False","False","False","True","True","False","True","False","","","","en","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 5L (5.17.167 - 5.18.179).en\Book 5L (5.17.167 - 5.18.179).en.json","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 5L (5.17.167 - 5.18.179)\AN Book 5L (5.17.167 - 5.18.179).mp4","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 5L (5.17.167 - 5.18.179).en\AN Book 5L (5.17.167 - 5.18.179).en.srt","","5","COM EN MP4 SRT TXT","1786167774092"
"AN Book 5M (5.18.180 - 5.20.192)","","AN","Anguttara Nikaya","Book 5M (5.18.180 - 5.20.192)","RAW","85","True","True","False","False","False","False","True","True","False","True","False","","","","en","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 5M (5.18.180 - 5.20.192).en\Book 5M (5.18.180 - 5.20.192).en.json","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 5M (5.18.180 - 5.20.192)\AN Book 5M (5.18.180 - 5.20.192).mp4","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 5M (5.18.180 - 5.20.192).en\AN Book 5M (5.18.180 - 5.20.192).en.srt","","5","COM EN MP4 SRT TXT","1786167774128"
"AN Book 5N (5.20.196 - 5.21.209)","","AN","Anguttara Nikaya","Book 5N (5.20.196 - 5.21.209)","RAW","85","True","True","False","False","False","False","True","True","False","True","False","","","","en","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 5N (5.20.196 - 5.21.209).en\Book 5N (5.20.196 - 5.21.209).en.json","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 5N (5.20.196 - 5.21.209)\AN Book 5N (5.20.196 - 5.21.209).mp4","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 5N (5.20.196 - 5.21.209).en\AN Book 5N (5.20.196 - 5.21.209).en.srt","","5","COM EN MP4 SRT TXT","1786167774157"
"AN Book 5O (5.21.210 - 5.25.250)","","AN","Anguttara Nikaya","Book 5O (5.21.210 - 5.25.250)","RAW","85","True","True","False","False","False","False","True","True","False","True","False","","","","en","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 5O (5.21.210 - 5.25.250).en\Book 5O (5.21.210 - 5.25.250).en.json","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 5O (5.21.210 - 5.25.250)\AN Book 5O (5.21.210 - 5.25.250).mp4","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 5O (5.21.210 - 5.25.250).en\AN Book 5O (5.21.210 - 5.25.250).en.srt","","5","COM EN MP4 SRT TXT","1786167774172"
"AN Book 6A (6.2.12 - 6.2.18)","","AN","Anguttara Nikaya","Book 6A (6.2.12 - 6.2.18)","RAW","85","True","True","False","False","False","False","True","True","False","True","False","","","","en","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 6A (6.2.12 - 6.2.18).en\Book 6A (6.2.12 - 6.2.18).en.json","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 6A (6.2.12 - 6.2.18)\AN Book 6A (6.2.12 - 6.2.18).mp4","frontendoptimised2\downloads\Anguttara Nikaya by Bhante Hye Dhammavuddho Mahathera\Book 6A (6.2.12 - 6.2.18).en\AN Book 6A (6.2.12 - 6.2.18).en.srt","","5","COM EN MP4 SRT TXT","1786167774203"
